Component,Name,Start_Time,End_Time,Total_Time,Assembly_Time,Main_Assembly_Time,Transport_Time,Status,Transport_Delay
Storage,Storage_21,0,11984.402953705121,11984.402953705121,21,2,4,Success,-11957.402953705121
Storage,Storage_21,0,11995.302570358846,11995.302570358846,21,4,5,Success,-11965.302570358846
Storage,Storage_21,0,12005.17148269021,12005.17148269021,21,2,6,Success,-11976.17148269021
Storage,Storage_21,0,12019.15164676093,12019.15164676093,21,5,7,Success,-11986.15164676093
Storage,Storage_21,0,12029.269958190302,12029.269958190302,21,2,8,Success,-11998.269958190302
Box,Box_21,0,12036.840039622877,12036.840039622877,21,5,2,Success,-12008.840039622877
Box,Box_21,0,12044.426632037002,12044.426632037002,21,4,3,Success,-12016.426632037002
Box,Box_21,0,12056.230001881797,12056.230001881797,21,7,4,Success,-12024.230001881797
Box,Box_21,0,12065.38108561911,12065.38108561911,21,3,5,Success,-12036.38108561911
Box,Box_21,0,12078.26336404384,12078.26336404384,21,5,7,Success,-12045.26336404384
Box,Box_21,0,12089.444303615948,12089.444303615948,21,2,8,Success,-12058.444303615948
PowerSupply,PowerSupply_21,0,12095.703546068757,12095.703546068757,21,4,2,Success,-12068.703546068757
PowerSupply,PowerSupply_21,0,12102.40387457863,12102.40387457863,21,2,3,Success,-12076.40387457863
PowerSupply,PowerSupply_21,0,12113.988327034505,12113.988327034505,21,6,5,Success,-12081.988327034505
PowerSupply,PowerSupply_21,0,12124.61188673315,12124.61188673315,21,3,7,Success,-12093.61188673315
PowerSupply,PowerSupply_21,0,12141.580994981527,12141.580994981527,21,7,8,Success,-12105.580994981527
RAM,RAM_21,0,12149.93448607749,12149.93448607749,21,5,2,Success,-12121.93448607749
RAM,RAM_21,0,12159.074515773147,12159.074515773147,21,5,3,Success,-12130.074515773147
RAM,RAM_21,0,12170.639365839661,12170.639365839661,21,6,4,Success,-12139.639365839661
RAM,RAM_21,0,12178.096312694879,12178.096312694879,21,2,5,Success,-12150.096312694879
RAM,RAM_21,0,12191.225563527265,12191.225563527265,21,6,6,Success,-12158.225563527265
RAM,RAM_21,0,12203.157329465945,12203.157329465945,21,4,7,Success,-12171.157329465945
RAM,RAM_21,0,12218.694801432903,12218.694801432903,21,7,8,Success,-12182.694801432903
Motherboard,Motherboard_21,0,12230.455610443782,12230.455610443782,21,7,3,Success,-12199.455610443782
Motherboard,Motherboard_21,0,12242.079740382389,12242.079740382389,21,6,4,Success,-12211.079740382389
Motherboard,Motherboard_21,0,12250.185717836128,12250.185717836128,21,3,5,Success,-12221.185717836128
Motherboard,Motherboard_21,0,12262.82855257863,12262.82855257863,21,5,6,Success,-12230.82855257863
Motherboard,Motherboard_21,0,12275.706193744018,12275.706193744018,21,5,7,Success,-12242.706193744018
Motherboard,Motherboard_21,0,12286.942993031746,12286.942993031746,21,3,8,Success,-12254.942993031746
CoolingSystem,CoolingSystem_21,0,12296.316848082526,12296.316848082526,21,6,2,Success,-12267.316848082526
CoolingSystem,CoolingSystem_21,0,12306.313685891146,12306.313685891146,21,5,3,Success,-12277.313685891146
CoolingSystem,CoolingSystem_21,0,12315.006065796688,12315.006065796688,21,3,4,Success,-12287.006065796688
CoolingSystem,CoolingSystem_21,0,12327.738996126309,12327.738996126309,21,5,6,Success,-12295.738996126309
CoolingSystem,CoolingSystem_21,0,12337.216019277168,12337.216019277168,21,2,7,Success,-12307.216019277168
CoolingSystem,CoolingSystem_21,0,12350.712575748592,12350.712575748592,21,5,8,Success,-12316.712575748592
Processor,Processor_22,0,12356.905961035018,12356.905961035018,22,3,2,Success,-12329.905961035018
Processor,Processor_22,0,12367.67359562564,12367.67359562564,22,5,4,Success,-12336.67359562564
Processor,Processor_22,0,12376.607463043085,12376.607463043085,22,2,5,Success,-12347.607463043085
Processor,Processor_22,0,12387.128504609114,12387.128504609114,22,3,6,Success,-12356.128504609114
Processor,Processor_22,0,12397.594903948795,12397.594903948795,22,3,7,Success,-12365.594903948795
Processor,Processor_22,0,12411.116317149528,12411.116317149528,22,5,8,Success,-12376.116317149528
GraphicsCard,GraphicsCard_22,0,12418.58304599618,12418.58304599618,22,5,2,Success,-12389.58304599618
GraphicsCard,GraphicsCard_22,0,12426.794494331618,12426.794494331618,22,4,3,Success,-12397.794494331618
GraphicsCard,GraphicsCard_22,0,12432.914582280391,12432.914582280391,22,2,4,Success,-12404.914582280391
GraphicsCard,GraphicsCard_22,0,12442.29260266166,12442.29260266166,22,4,5,Success,-12411.29260266166
GraphicsCard,GraphicsCard_22,0,12455.491647787549,12455.491647787549,22,6,6,Success,-12421.491647787549
GraphicsCard,GraphicsCard_22,0,12470.357898476,12470.357898476,22,6,7,Success,-12435.357898476
GraphicsCard,GraphicsCard_22,0,12485.87823515569,12485.87823515569,22,6,8,Success,-12449.87823515569
Storage,Storage_22,0,12491.253739634147,12491.253739634147,22,3,2,Success,-12464.253739634147
Storage,Storage_22,0,12499.9669602262,12499.9669602262,22,4,3,Success,-12470.9669602262
Storage,Storage_22,0,12512.747552909152,12512.747552909152,22,7,4,Success,-12479.747552909152
Storage,Storage_22,0,12520.410784563594,12520.410784563594,22,2,5,Success,-12491.410784563594
Storage,Storage_22,0,12530.883191023788,12530.883191023788,22,3,7,Success,-12498.883191023788
Storage,Storage_22,0,12544.63185111628,12544.63185111628,22,5,8,Success,-12509.63185111628
Box,Box_22,0,12552.445107220696,12552.445107220696,22,3,4,Success,-12523.445107220696
Box,Box_22,0,12561.664766009868,12561.664766009868,22,4,5,Success,-12530.664766009868
Box,Box_22,0,12575.389689768925,12575.389689768925,22,6,6,Success,-12541.389689768925
Box,Box_22,0,12590.306180445645,12590.306180445645,22,7,7,Success,-12554.306180445645
Box,Box_22,0,12605.15125013977,12605.15125013977,22,6,8,Success,-12569.15125013977
PowerSupply,PowerSupply_22,0,12614.551844245212,12614.551844245212,22,7,2,Success,-12583.551844245212
PowerSupply,PowerSupply_22,0,12620.681519047943,12620.681519047943,22,2,3,Success,-12593.681519047943
PowerSupply,PowerSupply_22,0,12632.302107649399,12632.302107649399,22,6,4,Success,-12600.302107649399
PowerSupply,PowerSupply_22,0,12643.889159444729,12643.889159444729,22,6,5,Success,-12610.889159444729
PowerSupply,PowerSupply_22,0,12655.794734920688,12655.794734920688,22,3,7,Success,-12623.794734920688
PowerSupply,PowerSupply_22,0,12668.235807761324,12668.235807761324,22,4,8,Success,-12634.235807761324
RAM,RAM_22,0,12677.634119697464,12677.634119697464,22,6,2,Success,-12647.634119697464
RAM,RAM_22,0,12685.600612144628,12685.600612144628,22,4,3,Success,-12656.600612144628
RAM,RAM_22,0,12697.42830913554,12697.42830913554,22,6,4,Success,-12665.42830913554
RAM,RAM_22,0,12707.009502825129,12707.009502825129,22,4,5,Success,-12676.009502825129
RAM,RAM_22,0,12719.137022003459,12719.137022003459,22,5,7,Success,-12685.137022003459
RAM,RAM_22,0,12733.567744385922,12733.567744385922,22,5,8,Success,-12698.567744385922
Motherboard,Motherboard_22,0,12737.658239605056,12737.658239605056,22,2,2,Success,-12711.658239605056
Motherboard,Motherboard_22,0,12746.52279114446,12746.52279114446,22,4,3,Success,-12717.52279114446
Motherboard,Motherboard_22,0,12759.356329361735,12759.356329361735,22,7,5,Success,-12725.356329361735
Motherboard,Motherboard_22,0,12770.273809513707,12770.273809513707,22,3,6,Success,-12739.273809513707
Motherboard,Motherboard_22,0,12781.333675815938,12781.333675815938,22,3,7,Success,-12749.333675815938
Motherboard,Motherboard_22,0,12793.841235328853,12793.841235328853,22,3,8,Success,-12760.841235328853
CoolingSystem,CoolingSystem_22,0,12802.64080919449,12802.64080919449,22,5,2,Success,-12773.64080919449
CoolingSystem,CoolingSystem_22,0,12813.141885615509,12813.141885615509,22,6,3,Success,-12782.141885615509
CoolingSystem,CoolingSystem_22,0,12823.392530077112,12823.392530077112,22,5,4,Success,-12792.392530077112
CoolingSystem,CoolingSystem_22,0,12834.933044328302,12834.933044328302,22,6,5,Success,-12801.933044328302
CoolingSystem,CoolingSystem_22,0,12847.482430673346,12847.482430673346,22,5,6,Success,-12814.482430673346
CoolingSystem,CoolingSystem_22,0,12859.654022904553,12859.654022904553,22,5,7,Success,-12825.654022904553
CoolingSystem,CoolingSystem_22,0,12870.084295168108,12870.084295168108,22,2,8,Success,-12838.084295168108
Storage,Storage_11,0,12878.319968708565,12878.319968708565,11,5,2,Success,-12860.319968708565
Storage,Storage_11,0,12887.200214946462,12887.200214946462,11,4,3,Success,-12869.200214946462
PowerSupply,PowerSupply_11,0,12894.496249426555,12894.496249426555,11,2,4,Success,-12877.496249426555
RAM,RAM_11,0,12907.034988387299,12907.034988387299,11,4,8,Success,-12884.034988387299
Processor,Processor_23,0,12916.656948015972,12916.656948015972,23,6,2,Success,-12885.656948015972
Processor,Processor_23,0,12925.736472855788,12925.736472855788,23,5,3,Success,-12894.736472855788
Processor,Processor_23,0,12935.814393061615,12935.814393061615,23,5,4,Success,-12903.814393061615
Processor,Processor_23,0,12946.87656545867,12946.87656545867,23,5,5,Success,-12913.87656545867
Processor,Processor_23,0,12957.546732979681,12957.546732979681,23,4,6,Success,-12924.546732979681
Processor,Processor_23,0,12970.198323707826,12970.198323707826,23,4,7,Success,-12936.198323707826
Processor,Processor_23,0,12985.04008858533,12985.04008858533,23,6,8,Success,-12948.04008858533
GraphicsCard,GraphicsCard_23,0,12994.037922326652,12994.037922326652,23,5,2,Success,-12964.037922326652
GraphicsCard,GraphicsCard_23,0,13006.502495482197,13006.502495482197,23,7,4,Success,-12972.502495482197
GraphicsCard,GraphicsCard_23,0,13019.40333665537,13019.40333665537,23,6,5,Success,-12985.40333665537
GraphicsCard,GraphicsCard_23,0,13030.313965524181,13030.313965524181,23,4,6,Success,-12997.313965524181
GraphicsCard,GraphicsCard_23,0,13045.177794812556,13045.177794812556,23,6,7,Success,-13009.177794812556
GraphicsCard,GraphicsCard_23,0,13061.978089162787,13061.978089162787,23,7,8,Success,-13023.978089162787
Storage,Storage_23,0,13070.699921626927,13070.699921626927,23,5,2,Success,-13040.699921626927
Storage,Storage_23,0,13081.421613895585,13081.421613895585,23,5,5,Success,-13048.421613895585
Storage,Storage_23,0,13091.916253005229,13091.916253005229,23,3,6,Success,-13059.916253005229
Storage,Storage_23,0,13105.975354697193,13105.975354697193,23,6,7,Success,-13069.975354697193
Storage,Storage_23,0,13121.48801003548,13121.48801003548,23,6,8,Success,-13084.48801003548
Box,Box_23,0,13126.503773773104,13126.503773773104,23,3,2,Success,-13098.503773773104
Box,Box_23,0,13135.070208037983,13135.070208037983,23,5,3,Success,-13104.070208037983
Box,Box_23,0,13146.298429910139,13146.298429910139,23,6,5,Success,-13112.298429910139
Box,Box_23,0,13160.739492128343,13160.739492128343,23,7,6,Success,-13124.739492128343
Box,Box_23,0,13171.264564753377,13171.264564753377,23,3,7,Success,-13138.264564753377
Box,Box_23,0,13184.103744579055,13184.103744579055,23,3,8,Success,-13150.103744579055
PowerSupply,PowerSupply_23,0,13191.537797363915,13191.537797363915,23,4,2,Success,-13162.537797363915
PowerSupply,PowerSupply_23,0,13201.733001477067,13201.733001477067,23,6,3,Success,-13169.733001477067
PowerSupply,PowerSupply_23,0,13212.279589212927,13212.279589212927,23,6,4,Success,-13179.279589212927
PowerSupply,PowerSupply_23,0,13223.149520793955,13223.149520793955,23,4,5,Success,-13191.149520793955
PowerSupply,PowerSupply_23,0,13238.019084694379,13238.019084694379,23,7,7,Success,-13201.019084694379
RAM,RAM_23,0,13244.196448172197,13244.196448172197,23,4,2,Success,-13215.196448172197
RAM,RAM_23,0,13253.204986857729,13253.204986857729,23,6,3,Success,-13221.204986857729
RAM,RAM_23,0,13263.016688033766,13263.016688033766,23,4,4,Success,-13232.016688033766
RAM,RAM_23,0,13271.900998840818,13271.900998840818,23,3,5,Success,-13240.900998840818
RAM,RAM_23,0,13284.783097315516,13284.783097315516,23,5,7,Success,-13249.783097315516
RAM,RAM_23,0,13296.08943123201,13296.08943123201,23,2,8,Success,-13263.08943123201
Motherboard,Motherboard_23,0,13302.770742033155,13302.770742033155,23,3,2,Success,-13274.770742033155
Motherboard,Motherboard_23,0,13312.310960870329,13312.310960870329,23,4,4,Success,-13281.310960870329
Motherboard,Motherboard_23,0,13321.730263575415,13321.730263575415,23,3,5,Success,-13290.730263575415
Motherboard,Motherboard_23,0,13333.312658816243,13333.312658816243,23,5,6,Success,-13299.312658816243
Motherboard,Motherboard_23,0,13349.247324951326,13349.247324951326,23,7,7,Success,-13312.247324951326
Motherboard,Motherboard_23,0,13362.19412186638,13362.19412186638,23,4,8,Success,-13327.19412186638
CoolingSystem,CoolingSystem_23,0,13369.721589784762,13369.721589784762,23,5,2,Success,-13339.721589784762
CoolingSystem,CoolingSystem_23,0,13380.176024550443,13380.176024550443,23,7,3,Success,-13347.176024550443
CoolingSystem,CoolingSystem_23,0,13387.858793540743,13387.858793540743,23,3,4,Success,-13357.858793540743
CoolingSystem,CoolingSystem_23,0,13399.68670899076,13399.68670899076,23,5,5,Success,-13366.68670899076
CoolingSystem,CoolingSystem_23,0,13411.977779991954,13411.977779991954,23,6,6,Success,-13376.977779991954
CoolingSystem,CoolingSystem_23,0,13427.648393494192,13427.648393494192,23,7,7,Success,-13390.648393494192
CoolingSystem,CoolingSystem_23,0,13443.330881494903,13443.330881494903,23,6,8,Success,-13406.330881494903
Processor,Processor_24,0,13452.462739345978,13452.462739345978,24,5,3,Success,-13420.462739345978
Processor,Processor_24,0,13465.304184344915,13465.304184344915,24,7,4,Success,-13430.304184344915
Processor,Processor_24,0,13474.557189349793,13474.557189349793,24,3,5,Success,-13442.557189349793
Processor,Processor_24,0,13486.47187913191,13486.47187913191,24,5,6,Success,-13451.47187913191
Processor,Processor_24,0,13498.0294500569,13498.0294500569,24,3,7,Success,-13464.0294500569
Processor,Processor_24,0,13512.718187667671,13512.718187667671,24,6,8,Success,-13474.718187667671
GraphicsCard,GraphicsCard_24,0,13520.835010513872,13520.835010513872,24,6,2,Success,-13488.835010513872
GraphicsCard,GraphicsCard_24,0,13530.224193164335,13530.224193164335,24,6,3,Success,-13497.224193164335
GraphicsCard,GraphicsCard_24,0,13538.110626793163,13538.110626793163,24,2,4,Success,-13508.110626793163
GraphicsCard,GraphicsCard_24,0,13549.644072066485,13549.644072066485,24,5,5,Success,-13515.644072066485
GraphicsCard,GraphicsCard_24,0,13560.62173674524,13560.62173674524,24,3,6,Success,-13527.62173674524
Storage,Storage_24,0,13568.618518820149,13568.618518820149,24,4,2,Success,-13538.618518820149
Storage,Storage_24,0,13579.774168613349,13579.774168613349,24,6,4,Success,-13545.774168613349
Storage,Storage_24,0,13591.879313661873,13591.879313661873,24,7,5,Success,-13555.879313661873
Storage,Storage_24,0,13603.048003391288,13603.048003391288,24,4,6,Success,-13569.048003391288
Storage,Storage_24,0,13615.29128433213,13615.29128433213,24,4,7,Success,-13580.29128433213
Storage,Storage_24,0,13629.314875822118,13629.314875822118,24,5,8,Success,-13592.314875822118
Box,Box_24,0,13635.07851018293,13635.07851018293,24,3,2,Success,-13606.07851018293
Box,Box_24,0,13644.765312472635,13644.765312472635,24,6,3,Success,-13611.765312472635
Box,Box_24,0,13652.937503320178,13652.937503320178,24,3,4,Success,-13621.937503320178
Box,Box_24,0,13661.785344846297,13661.785344846297,24,2,5,Success,-13630.785344846297
Box,Box_24,0,13675.969377665733,13675.969377665733,24,6,7,Success,-13638.969377665733
Box,Box_24,0,13689.186056734157,13689.186056734157,24,4,8,Success,-13653.186056734157
PowerSupply,PowerSupply_24,0,13695.395644133807,13695.395644133807,24,4,2,Success,-13665.395644133807
PowerSupply,PowerSupply_24,0,13703.504061180633,13703.504061180633,24,5,3,Success,-13671.504061180633
PowerSupply,PowerSupply_24,0,13713.591289884267,13713.591289884267,24,6,4,Success,-13679.591289884267
PowerSupply,PowerSupply_24,0,13724.761965443708,13724.761965443708,24,5,5,Success,-13690.761965443708
PowerSupply,PowerSupply_24,0,13738.022544080577,13738.022544080577,24,7,6,Success,-13701.022544080577
PowerSupply,PowerSupply_24,0,13751.92387633873,13751.92387633873,24,5,7,Success,-13715.92387633873
PowerSupply,PowerSupply_24,0,13766.438623657308,13766.438623657308,24,5,8,Success,-13729.438623657308
RAM,RAM_24,0,13770.54820984438,13770.54820984438,24,2,2,Success,-13742.54820984438
RAM,RAM_24,0,13777.897498903983,13777.897498903983,24,3,3,Success,-13747.897498903983
RAM,RAM_24,0,13787.075662736237,13787.075662736237,24,5,4,Success,-13754.075662736237
RAM,RAM_24,0,13801.799889670328,13801.799889670328,24,7,6,Success,-13764.799889670328
RAM,RAM_24,0,13814.567168933241,13814.567168933241,24,4,7,Success,-13779.567168933241
RAM,RAM_24,0,13828.91303682174,13828.91303682174,24,6,8,Success,-13790.91303682174
Motherboard,Motherboard_24,0,13839.032028514752,13839.032028514752,24,7,2,Success,-13806.032028514752
Motherboard,Motherboard_24,0,13847.216039487697,13847.216039487697,24,4,3,Success,-13816.216039487697
Motherboard,Motherboard_24,0,13855.991982613123,13855.991982613123,24,3,4,Success,-13824.991982613123
Motherboard,Motherboard_24,0,13868.137915537049,13868.137915537049,24,6,5,Success,-13833.137915537049
Motherboard,Motherboard_24,0,13878.52048928674,13878.52048928674,24,4,6,Success,-13844.52048928674
Motherboard,Motherboard_24,0,13890.191398935369,13890.191398935369,24,4,7,Success,-13855.191398935369
Motherboard,Motherboard_24,0,13901.51592414995,13901.51592414995,24,2,8,Success,-13867.51592414995
CoolingSystem,CoolingSystem_24,0,13907.654270625435,13907.654270625435,24,3,2,Success,-13878.654270625435
CoolingSystem,CoolingSystem_24,0,13915.364567208233,13915.364567208233,24,3,3,Success,-13885.364567208233
CoolingSystem,CoolingSystem_24,0,13922.709953647367,13922.709953647367,24,3,4,Success,-13891.709953647367
CoolingSystem,CoolingSystem_24,0,13933.404512434967,13933.404512434967,24,5,5,Success,-13899.404512434967
CoolingSystem,CoolingSystem_24,0,13946.136980343388,13946.136980343388,24,6,6,Success,-13910.136980343388
CoolingSystem,CoolingSystem_24,0,13959.157043147261,13959.157043147261,24,6,7,Success,-13922.157043147261
